-905.1724137931035, 1.2371134020618521e-18
-870.6896551724138, 1.3402061855670003e-18
-806.0344827586207, 1.3402061855670003e-18
-801.7241379310345, 1.1340206185566916e-18
-668.1034482758621, 1.0309278350515311e-18
-663.7931034482759, 1.3402061855670003e-18
-599.1379310344829, 1.3402061855670003e-18
-586.2068965517243, 1.4432989690721608e-18
-530.1724137931035, 1.4432989690721608e-18
-521.5517241379312, 1.2371134020618521e-18
-465.51724137931046, 1.2371134020618521e-18
-456.896551724138, 8.247422680412348e-19
-392.2413793103449, 8.247422680412348e-19
-392.2413793103449, 5.154639175257656e-19
-327.58620689655186, 4.123711340206174e-19
-323.2758620689657, 1.0309278350514818e-19
-258.62068965517244, 1.0309278350514818e-19
-258.62068965517244, 4.123711340206174e-19
-185.3448275862072, 5.154639175257656e-19
-185.3448275862072, 1.2371134020618521e-18
-120.68965517241395, 1.3402061855670003e-18
-51.72413793103465, 1.3402061855670003e-18
-51.72413793103465, 1.0309278350515311e-18
17.241379310344655, 9.27835051546383e-19
21.551724137930933, 4.639175257731952e-18
86.20689655172396, 4.639175257731952e-18
86.20689655172396, 1.6804123711340207e-17
155.17241379310326, 1.6804123711340207e-17
155.17241379310326, 2.793814432989692e-17
224.1379310344828, 2.793814432989692e-17
224.1379310344828, 2.5876288659793827e-17
293.10344827586187, 2.5876288659793827e-17
293.10344827586187, 1.8865979381443307e-17
362.06896551724117, 1.8865979381443307e-17
362.06896551724117, 1.3092783505154639e-17
426.7241379310344, 1.3092783505154639e-17
431.03448275862047, 8.762886597938138e-18
495.6896551724135, 8.762886597938138e-18
495.6896551724135, 6.391752577319582e-18
564.6551724137928, 6.391752577319582e-18
564.6551724137928, 4.742268041237112e-18
633.6206896551723, 4.742268041237112e-18
633.6206896551723, 3.298969072164939e-18
702.5862068965516, 3.298969072164939e-18
702.5862068965516, 2.680412371134019e-18
771.5517241379307, 2.680412371134019e-18
771.5517241379307, 2.3711340206185438e-18
840.5172413793098, 2.3711340206185438e-18
840.5172413793098, 1.9587628865979264e-18
909.4827586206893, 1.9587628865979264e-18
909.4827586206893, 1.4432989690721608e-18
974.1379310344828, 1.4432989690721608e-18
974.1379310344828, 1.2371134020618521e-18
1047.4137931034484, 1.1340206185566916e-18
1047.4137931034484, 1.2371134020618521e-18
1112.068965517241, 1.2371134020618521e-18
1112.068965517241, 1.6494845360824695e-18
1193.965517241379, 1.6494845360824695e-18
1254.310344827586, 1.6494845360824695e-18
1318.965517241379, 1.6494845360824695e-18
1387.9310344827586, 1.6494845360824695e-18
1387.9310344827586, 1.75257731958763e-18
1456.8965517241377, 1.75257731958763e-18
1456.8965517241377, 1.6494845360824695e-18
1525.8620689655168, 1.6494845360824695e-18
1525.8620689655168, 1.75257731958763e-18
1594.8275862068963, 1.75257731958763e-18
1659.4827586206898, 1.75257731958763e-18
1732.758620689655, 1.75257731958763e-18
1732.758620689655, 1.6494845360824695e-18
1797.413793103448, 1.6494845360824695e-18
1827.5862068965512, 1.75257731958763e-18
