-1557.3544423948279, 0.09563551050379004
-1472.1779465229147, -0.003223668893390652
-1462.0771173236385, 0.7546071601267954
-1387.5387287998997, 0.6554793416551732
-1377.1155327112847, 0.9587728567079168
-1292.0106739258918, 0.9609219693035058
-1281.4442036642367, 1.062198900370717
-1175.0631301824951, 1.0648852911152105
-1175.2422228987944, 1.3174060210971206
-1058.2230420688793, 1.3203610509160555
-1069.0402421333524, 1.572613141823524
-983.935383347959, 1.574762254419113
-888.1924172143918, 1.5771800060891508
-888.4431470172108, 1.9307090280638235
-803.3382882318174, 1.9328581406594196
-804.1621147267938, 3.0944534985762076
-676.540645091964, 3.148181313465976
-677.5793828464994, 4.612801547361066
-581.8364167129325, 4.615219299031104
-593.8356287049805, 6.53410820781918
-498.09266257141326, 6.5365259594892215
-510.1993301932407, 8.606927306266453
-286.79907588158403, 8.612568726829878
-285.5812454107495, 6.895427762952874
-200.51220516861576, 6.948081021544851
-199.50928595734013, 5.533964933646146
-93.16403101885862, 5.587155470387017
-94.59677274925207, 7.607321310242309
1.146193384315211, 7.60973906191235
-13.825957698300499, 13.720472088400161
92.55511578344112, 13.723158479144647
86.78833031860586, 21.8543259845622
214.44561849669572, 21.85754965345559
199.68837867363936, 27.665257803965105
274.1193115675983, 27.71764242348263
263.08720024356626, 28.272919390368386
369.3966366387881, 28.37661407310564
383.8673281157653, 22.97293909056718
479.6102942493326, 22.97535684223722
485.3412611709082, 14.894693482816049
581.1200458477351, 14.846607088489705
584.9526299765394, 9.442663466876798
691.333703458281, 9.445349857621288
693.87682002973, 5.85955549187814
778.9816788151229, 5.861704604473729
770.1703171732006, 3.2857245195837876
876.5513906549422, 3.288410910328274
877.4468542364384, 2.025807260418709
983.82792771818, 2.0284936511632026
984.3293873238181, 1.321435607213857
1080.0723534573854, 1.3238533588838948
1080.2872647169443, 1.0208284829055998
1176.0302308505115, 1.0232462345756375
1176.3167791965898, 0.6192130666045799
1282.6978526783314, 0.6218994573490662
1293.6583269158436, 0.16763078245607232
1400.075218940845, 0.11981302720418086
1527.6966885756747, 0.17354084209394927
